"","rater_id","rated_ID","Group","presItem","prestigeRatings","id"
"438.R1",140,137,28,"R1",3,438
"439.R1",140,138,28,"R1",7,439
"440.R1",140,139,28,"R1",6,440
"437.R2rev",140,136,28,"R2rev",7,437
"438.R2rev",140,137,28,"R2rev",7,438
"439.R2rev",140,138,28,"R2rev",7,439
"440.R2rev",140,139,28,"R2rev",7,440
"437.R4",140,136,28,"R4",4,437
"438.R4",140,137,28,"R4",4,438
"439.R4",140,138,28,"R4",6,439
"440.R4",140,139,28,"R4",4,440
"437.R6rev",140,136,28,"R6rev",6,437
"438.R6rev",140,137,28,"R6rev",7,438
"439.R6rev",140,138,28,"R6rev",7,439
"440.R6rev",140,139,28,"R6rev",6,440
"437.R8",140,136,28,"R8",6,437
"438.R8",140,137,28,"R8",5,438
"439.R8",140,138,28,"R8",7,439
"440.R8",140,139,28,"R8",6,440
"437.R13",140,136,28,"R13",6,437
"438.R13",140,137,28,"R13",3,438
"439.R13",140,138,28,"R13",7,439
"440.R13",140,139,28,"R13",6,440
"437.R14",140,136,28,"R14",6,437
"438.R14",140,137,28,"R14",3,438
"439.R14",140,138,28,"R14",7,439
"440.R14",140,139,28,"R14",6,440
"437.R15",140,136,28,"R15",7,437
"438.R15",140,137,28,"R15",4,438
"439.R15",140,138,28,"R15",7,439
"440.R15",140,139,28,"R15",5,440
"437.R17rev",140,136,28,"R17rev",7,437
"438.R17rev",140,137,28,"R17rev",1,438
"439.R17rev",140,138,28,"R17rev",6,439
"440.R17rev",140,139,28,"R17rev",7,440
"441.R1",141,142,29,"R1",6,441
"442.R1",141,143,29,"R1",7,442
"443.R1",141,144,29,"R1",7,443
"444.R1",141,145,29,"R1",6,444
"441.R2rev",141,142,29,"R2rev",5,441
"442.R2rev",141,143,29,"R2rev",6,442
"443.R2rev",141,144,29,"R2rev",7,443
"444.R2rev",141,145,29,"R2rev",5,444
"441.R4",141,142,29,"R4",5,441
"442.R4",141,143,29,"R4",4,442
"443.R4",141,144,29,"R4",5,443
"444.R4",141,145,29,"R4",3,444
"441.R6rev",141,142,29,"R6rev",7,441
"442.R6rev",141,143,29,"R6rev",7,442
"443.R6rev",141,144,29,"R6rev",7,443
"444.R6rev",141,145,29,"R6rev",7,444
"441.R8",141,142,29,"R8",6,441
"442.R8",141,143,29,"R8",7,442
"443.R8",141,144,29,"R8",6,443
"444.R8",141,145,29,"R8",7,444
"441.R13",141,142,29,"R13",7,441
"442.R13",141,143,29,"R13",7,442
"443.R13",141,144,29,"R13",7,443
"444.R13",141,145,29,"R13",7,444
"441.R14",141,142,29,"R14",7,441
"442.R14",141,143,29,"R14",6,442
"443.R14",141,144,29,"R14",7,443
"444.R14",141,145,29,"R14",7,444
"441.R15",141,142,29,"R15",6,441
"442.R15",141,143,29,"R15",7,442
"443.R15",141,144,29,"R15",7,443
"444.R15",141,145,29,"R15",6,444
"441.R17rev",141,142,29,"R17rev",7,441
"442.R17rev",141,143,29,"R17rev",7,442
"443.R17rev",141,144,29,"R17rev",7,443
"444.R17rev",141,145,29,"R17rev",7,444
"445.R1",142,141,29,"R1",6,445
"446.R1",142,143,29,"R1",6,446
"447.R1",142,144,29,"R1",6,447
"448.R1",142,145,29,"R1",5,448
"445.R2rev",142,141,29,"R2rev",6,445
"446.R2rev",142,143,29,"R2rev",5,446
"447.R2rev",142,144,29,"R2rev",4,447
"448.R2rev",142,145,29,"R2rev",3,448
"445.R4",142,141,29,"R4",5,445
"446.R4",142,143,29,"R4",4,446
"447.R4",142,144,29,"R4",3,447
"448.R4",142,145,29,"R4",3,448
"445.R6rev",142,141,29,"R6rev",7,445
"446.R6rev",142,143,29,"R6rev",3,446
"447.R6rev",142,144,29,"R6rev",5,447
"448.R6rev",142,145,29,"R6rev",3,448
"445.R8",142,141,29,"R8",7,445
"446.R8",142,143,29,"R8",6,446
"447.R8",142,144,29,"R8",4,447
"448.R8",142,145,29,"R8",5,448
"445.R13",142,141,29,"R13",7,445
"446.R13",142,143,29,"R13",5,446
"447.R13",142,144,29,"R13",5,447
"448.R13",142,145,29,"R13",4,448
"445.R14",142,141,29,"R14",7,445
"446.R14",142,143,29,"R14",5,446
"447.R14",142,144,29,"R14",5,447
"448.R14",142,145,29,"R14",5,448
"445.R15",142,141,29,"R15",4,445
"446.R15",142,143,29,"R15",6,446
"447.R15",142,144,29,"R15",4,447
"448.R15",142,145,29,"R15",4,448
"445.R17rev",142,141,29,"R17rev",6,445
"446.R17rev",142,143,29,"R17rev",7,446
"447.R17rev",142,144,29,"R17rev",7,447
"448.R17rev",142,145,29,"R17rev",2,448
"449.R1",143,141,29,"R1",7,449
"450.R1",143,142,29,"R1",6,450
"451.R1",143,144,29,"R1",6,451
"452.R1",143,145,29,"R1",6,452
"449.R2rev",143,141,29,"R2rev",7,449
"450.R2rev",143,142,29,"R2rev",6,450
"451.R2rev",143,144,29,"R2rev",7,451
"452.R2rev",143,145,29,"R2rev",7,452
"449.R4",143,141,29,"R4",5,449
"450.R4",143,142,29,"R4",5,450
"451.R4",143,144,29,"R4",6,451
"452.R4",143,145,29,"R4",4,452
"449.R6rev",143,141,29,"R6rev",7,449
"450.R6rev",143,142,29,"R6rev",6,450
"451.R6rev",143,144,29,"R6rev",7,451
"452.R6rev",143,145,29,"R6rev",7,452
"449.R8",143,141,29,"R8",7,449
"450.R8",143,142,29,"R8",6,450
"451.R8",143,144,29,"R8",6,451
"452.R8",143,145,29,"R8",7,452
"449.R13",143,141,29,"R13",7,449
"450.R13",143,142,29,"R13",6,450
"451.R13",143,144,29,"R13",6,451
"452.R13",143,145,29,"R13",6,452
"449.R14",143,141,29,"R14",7,449
"450.R14",143,142,29,"R14",7,450
"451.R14",143,144,29,"R14",7,451
"452.R14",143,145,29,"R14",6,452
"449.R15",143,141,29,"R15",7,449
"450.R15",143,142,29,"R15",6,450
"451.R15",143,144,29,"R15",7,451
"452.R15",143,145,29,"R15",4,452
"449.R17rev",143,141,29,"R17rev",7,449
"450.R17rev",143,142,29,"R17rev",6,450
"451.R17rev",143,144,29,"R17rev",7,451
"452.R17rev",143,145,29,"R17rev",7,452
"453.R1",144,141,29,"R1",6,453
"454.R1",144,142,29,"R1",4,454
"455.R1",144,143,29,"R1",5,455
"456.R1",144,145,29,"R1",5,456
"453.R2rev",144,141,29,"R2rev",6,453
"454.R2rev",144,142,29,"R2rev",4,454
"455.R2rev",144,143,29,"R2rev",4,455
"456.R2rev",144,145,29,"R2rev",5,456
"453.R4",144,141,29,"R4",3,453
"454.R4",144,142,29,"R4",2,454
"455.R4",144,143,29,"R4",2,455
"456.R4",144,145,29,"R4",3,456
"453.R6rev",144,141,29,"R6rev",6,453
"454.R6rev",144,142,29,"R6rev",5,454
"455.R6rev",144,143,29,"R6rev",5,455
"456.R6rev",144,145,29,"R6rev",5,456
"453.R8",144,141,29,"R8",5,453
"454.R8",144,142,29,"R8",4,454
"455.R8",144,143,29,"R8",6,455
"456.R8",144,145,29,"R8",5,456
"453.R13",144,141,29,"R13",6,453
"454.R13",144,142,29,"R13",5,454
"455.R13",144,143,29,"R13",5,455
"456.R13",144,145,29,"R13",6,456
"453.R14",144,141,29,"R14",6,453
"454.R14",144,142,29,"R14",5,454
"455.R14",144,143,29,"R14",4,455
"456.R14",144,145,29,"R14",6,456
"453.R15",144,141,29,"R15",5,453
"454.R15",144,142,29,"R15",6,454
"455.R15",144,143,29,"R15",6,455
"456.R15",144,145,29,"R15",6,456
"453.R17rev",144,141,29,"R17rev",7,453
"454.R17rev",144,142,29,"R17rev",6,454
"455.R17rev",144,143,29,"R17rev",6,455
"456.R17rev",144,145,29,"R17rev",7,456
"457.R1",145,141,29,"R1",6,457
"458.R1",145,142,29,"R1",4,458
"459.R1",145,143,29,"R1",5,459
"460.R1",145,144,29,"R1",5,460
"457.R2rev",145,141,29,"R2rev",6,457
"458.R2rev",145,142,29,"R2rev",6,458
"459.R2rev",145,143,29,"R2rev",6,459
"460.R2rev",145,144,29,"R2rev",6,460
"457.R4",145,141,29,"R4",5,457
"458.R4",145,142,29,"R4",4,458
"459.R4",145,143,29,"R4",4,459
"460.R4",145,144,29,"R4",4,460
"457.R6rev",145,141,29,"R6rev",6,457
"458.R6rev",145,142,29,"R6rev",4,458
"459.R6rev",145,143,29,"R6rev",6,459
"460.R6rev",145,144,29,"R6rev",6,460
"457.R8",145,141,29,"R8",5,457
"458.R8",145,142,29,"R8",3,458
"459.R8",145,143,29,"R8",4,459
"460.R8",145,144,29,"R8",5,460
"457.R13",145,141,29,"R13",7,457
"458.R13",145,142,29,"R13",4,458
"459.R13",145,143,29,"R13",4,459
"460.R13",145,144,29,"R13",6,460
"457.R14",145,141,29,"R14",7,457
"458.R14",145,142,29,"R14",5,458
"459.R14",145,143,29,"R14",3,459
"460.R14",145,144,29,"R14",6,460
"457.R15",145,141,29,"R15",6,457
"458.R15",145,142,29,"R15",3,458
"459.R15",145,143,29,"R15",2,459
"460.R15",145,144,29,"R15",6,460
"457.R17rev",145,141,29,"R17rev",7,457
"458.R17rev",145,142,29,"R17rev",6,458
"459.R17rev",145,143,29,"R17rev",7,459
"460.R17rev",145,144,29,"R17rev",7,460
"461.R1",146,147,30,"R1",3,461
"462.R1",146,148,30,"R1",7,462
"463.R1",146,149,30,"R1",6,463
"464.R1",146,150,30,"R1",6,464
"461.R2rev",146,147,30,"R2rev",3,461
"462.R2rev",146,148,30,"R2rev",6,462
"463.R2rev",146,149,30,"R2rev",4,463
"464.R2rev",146,150,30,"R2rev",6,464
"461.R4",146,147,30,"R4",5,461
"462.R4",146,148,30,"R4",7,462
"463.R4",146,149,30,"R4",5,463
"464.R4",146,150,30,"R4",7,464
"461.R6rev",146,147,30,"R6rev",4,461
"462.R6rev",146,148,30,"R6rev",6,462
"463.R6rev",146,149,30,"R6rev",5,463
"464.R6rev",146,150,30,"R6rev",7,464
"461.R8",146,147,30,"R8",4,461
"462.R8",146,148,30,"R8",7,462
"463.R8",146,149,30,"R8",5,463
"464.R8",146,150,30,"R8",6,464
"461.R13",146,147,30,"R13",5,461
"462.R13",146,148,30,"R13",7,462
"463.R13",146,149,30,"R13",6,463
"464.R13",146,150,30,"R13",7,464
"461.R14",146,147,30,"R14",5,461
"462.R14",146,148,30,"R14",7,462
"463.R14",146,149,30,"R14",6,463
"464.R14",146,150,30,"R14",7,464
"461.R15",146,147,30,"R15",4,461
"462.R15",146,148,30,"R15",7,462
"463.R15",146,149,30,"R15",4,463
"464.R15",146,150,30,"R15",5,464
"461.R17rev",146,147,30,"R17rev",4,461
"462.R17rev",146,148,30,"R17rev",7,462
"463.R17rev",146,149,30,"R17rev",6,463
"464.R17rev",146,150,30,"R17rev",7,464
"465.R1",147,146,30,"R1",7,465
"466.R1",147,148,30,"R1",7,466
"467.R1",147,149,30,"R1",7,467
"468.R1",147,150,30,"R1",7,468
"465.R2rev",147,146,30,"R2rev",3,465
"466.R2rev",147,148,30,"R2rev",3,466
"467.R2rev",147,149,30,"R2rev",4,467
"468.R2rev",147,150,30,"R2rev",7,468
"465.R4",147,146,30,"R4",6,465
"466.R4",147,148,30,"R4",6,466
"467.R4",147,149,30,"R4",6,467
"468.R4",147,150,30,"R4",7,468
"465.R6rev",147,146,30,"R6rev",7,465
"466.R6rev",147,148,30,"R6rev",7,466
"467.R6rev",147,149,30,"R6rev",7,467
"468.R6rev",147,150,30,"R6rev",7,468
"465.R8",147,146,30,"R8",7,465
"466.R8",147,148,30,"R8",7,466
"467.R8",147,149,30,"R8",7,467
"468.R8",147,150,30,"R8",7,468
"465.R13",147,146,30,"R13",7,465
"466.R13",147,148,30,"R13",7,466
"467.R13",147,149,30,"R13",7,467
"468.R13",147,150,30,"R13",7,468
"465.R14",147,146,30,"R14",7,465
"466.R14",147,148,30,"R14",6,466
"467.R14",147,149,30,"R14",6,467
"468.R14",147,150,30,"R14",7,468
"465.R15",147,146,30,"R15",7,465
"466.R15",147,148,30,"R15",7,466
"467.R15",147,149,30,"R15",7,467
"468.R15",147,150,30,"R15",7,468
"465.R17rev",147,146,30,"R17rev",7,465
"466.R17rev",147,148,30,"R17rev",7,466
"467.R17rev",147,149,30,"R17rev",7,467
"468.R17rev",147,150,30,"R17rev",7,468
"469.R1",148,146,30,"R1",6,469
"470.R1",148,147,30,"R1",7,470
"471.R1",148,149,30,"R1",7,471
"472.R1",148,150,30,"R1",7,472
"469.R2rev",148,146,30,"R2rev",4,469
"470.R2rev",148,147,30,"R2rev",6,470
"471.R2rev",148,149,30,"R2rev",6,471
"472.R2rev",148,150,30,"R2rev",6,472
"469.R4",148,146,30,"R4",5,469
"470.R4",148,147,30,"R4",4,470
"471.R4",148,149,30,"R4",4,471
"472.R4",148,150,30,"R4",4,472
"469.R6rev",148,146,30,"R6rev",7,469
"470.R6rev",148,147,30,"R6rev",7,470
"471.R6rev",148,149,30,"R6rev",7,471
"472.R6rev",148,150,30,"R6rev",6,472
"469.R8",148,146,30,"R8",5,469
"470.R8",148,147,30,"R8",6,470
"471.R8",148,149,30,"R8",6,471
"472.R8",148,150,30,"R8",7,472
"469.R13",148,146,30,"R13",7,469
"470.R13",148,147,30,"R13",5,470
"471.R13",148,149,30,"R13",6,471
"472.R13",148,150,30,"R13",7,472
"469.R14",148,146,30,"R14",7,469
"470.R14",148,147,30,"R14",7,470
"471.R14",148,149,30,"R14",7,471
"472.R14",148,150,30,"R14",7,472
"469.R15",148,146,30,"R15",5,469
"470.R15",148,147,30,"R15",6,470
"471.R15",148,149,30,"R15",6,471
"472.R15",148,150,30,"R15",6,472
"469.R17rev",148,146,30,"R17rev",7,469
"470.R17rev",148,147,30,"R17rev",7,470
"471.R17rev",148,149,30,"R17rev",7,471
"472.R17rev",148,150,30,"R17rev",7,472
"473.R1",149,146,30,"R1",6,473
"474.R1",149,147,30,"R1",4,474
"475.R1",149,148,30,"R1",5,475
"476.R1",149,150,30,"R1",5,476
"473.R2rev",149,146,30,"R2rev",6,473
"474.R2rev",149,147,30,"R2rev",7,474
"475.R2rev",149,148,30,"R2rev",6,475
"476.R2rev",149,150,30,"R2rev",7,476
"473.R4",149,146,30,"R4",4,473
"474.R4",149,147,30,"R4",4,474
"475.R4",149,148,30,"R4",5,475
"476.R4",149,150,30,"R4",2,476
"473.R6rev",149,146,30,"R6rev",6,473
"474.R6rev",149,147,30,"R6rev",6,474
"475.R6rev",149,148,30,"R6rev",6,475
"476.R6rev",149,150,30,"R6rev",6,476
"473.R8",149,146,30,"R8",6,473
"474.R8",149,147,30,"R8",5,474
"475.R8",149,148,30,"R8",6,475
"476.R8",149,150,30,"R8",5,476
"473.R13",149,146,30,"R13",6,473
"474.R13",149,147,30,"R13",6,474
"475.R13",149,148,30,"R13",6,475
"476.R13",149,150,30,"R13",5,476
"473.R14",149,146,30,"R14",5,473
"474.R14",149,147,30,"R14",4,474
"475.R14",149,148,30,"R14",5,475
"476.R14",149,150,30,"R14",5,476
"473.R15",149,146,30,"R15",4,473
"474.R15",149,147,30,"R15",4,474
"475.R15",149,148,30,"R15",5,475
"476.R15",149,150,30,"R15",5,476
"473.R17rev",149,146,30,"R17rev",7,473
"474.R17rev",149,147,30,"R17rev",7,474
"475.R17rev",149,148,30,"R17rev",7,475
"476.R17rev",149,150,30,"R17rev",7,476
"477.R1",150,146,30,"R1",5,477
"478.R1",150,147,30,"R1",6,478
"479.R1",150,148,30,"R1",7,479
"480.R1",150,149,30,"R1",7,480
"477.R2rev",150,146,30,"R2rev",6,477
"478.R2rev",150,147,30,"R2rev",7,478
"479.R2rev",150,148,30,"R2rev",7,479
"480.R2rev",150,149,30,"R2rev",7,480
"477.R4",150,146,30,"R4",4,477
"478.R4",150,147,30,"R4",5,478
"479.R4",150,148,30,"R4",1,479
"480.R4",150,149,30,"R4",1,480
"477.R6rev",150,146,30,"R6rev",7,477
"478.R6rev",150,147,30,"R6rev",7,478
"479.R6rev",150,148,30,"R6rev",7,479
"480.R6rev",150,149,30,"R6rev",7,480
"477.R8",150,146,30,"R8",4,477
"478.R8",150,147,30,"R8",5,478
"479.R8",150,148,30,"R8",7,479
"480.R8",150,149,30,"R8",5,480
"477.R13",150,146,30,"R13",6,477
"478.R13",150,147,30,"R13",6,478
"479.R13",150,148,30,"R13",7,479
"480.R13",150,149,30,"R13",6,480
"477.R14",150,146,30,"R14",6,477
"478.R14",150,147,30,"R14",7,478
"479.R14",150,148,30,"R14",7,479
"480.R14",150,149,30,"R14",6,480
"477.R15",150,146,30,"R15",2,477
"478.R15",150,147,30,"R15",4,478
"479.R15",150,148,30,"R15",5,479
"480.R15",150,149,30,"R15",3,480
"477.R17rev",150,146,30,"R17rev",7,477
"478.R17rev",150,147,30,"R17rev",7,478
"479.R17rev",150,148,30,"R17rev",7,479
"480.R17rev",150,149,30,"R17rev",7,480
"481.R1",151,152,31,"R1",5,481
"482.R1",151,153,31,"R1",6,482
"483.R1",151,154,31,"R1",6,483
"484.R1",151,155,31,"R1",7,484
"481.R2rev",151,152,31,"R2rev",7,481
"482.R2rev",151,153,31,"R2rev",7,482
"483.R2rev",151,154,31,"R2rev",7,483
"484.R2rev",151,155,31,"R2rev",7,484
"481.R4",151,152,31,"R4",4,481
"482.R4",151,153,31,"R4",4,482
"483.R4",151,154,31,"R4",3,483
"484.R4",151,155,31,"R4",5,484
"481.R6rev",151,152,31,"R6rev",7,481
"482.R6rev",151,153,31,"R6rev",7,482
"483.R6rev",151,154,31,"R6rev",7,483
"484.R6rev",151,155,31,"R6rev",7,484
"481.R8",151,152,31,"R8",6,481
"482.R8",151,153,31,"R8",6,482
"483.R8",151,154,31,"R8",6,483
"484.R8",151,155,31,"R8",7,484
"481.R13",151,152,31,"R13",6,481
"482.R13",151,153,31,"R13",6,482
"483.R13",151,154,31,"R13",7,483
"484.R13",151,155,31,"R13",7,484
"481.R14",151,152,31,"R14",6,481
"482.R14",151,153,31,"R14",6,482
"483.R14",151,154,31,"R14",7,483
"484.R14",151,155,31,"R14",7,484
"481.R15",151,152,31,"R15",4,481
"482.R15",151,153,31,"R15",3,482
"483.R15",151,154,31,"R15",4,483
"484.R15",151,155,31,"R15",4,484
"481.R17rev",151,152,31,"R17rev",7,481
"482.R17rev",151,153,31,"R17rev",7,482
"483.R17rev",151,154,31,"R17rev",7,483
"484.R17rev",151,155,31,"R17rev",7,484
"485.R1",152,151,31,"R1",6,485
"486.R1",152,153,31,"R1",7,486
"487.R1",152,154,31,"R1",4,487
"488.R1",152,155,31,"R1",7,488
"485.R2rev",152,151,31,"R2rev",7,485
"486.R2rev",152,153,31,"R2rev",7,486
"487.R2rev",152,154,31,"R2rev",7,487
"488.R2rev",152,155,31,"R2rev",7,488
"485.R4",152,151,31,"R4",1,485
"486.R4",152,153,31,"R4",4,486
"487.R4",152,154,31,"R4",4,487
"488.R4",152,155,31,"R4",5,488
"485.R6rev",152,151,31,"R6rev",7,485
"486.R6rev",152,153,31,"R6rev",7,486
"487.R6rev",152,154,31,"R6rev",7,487
"488.R6rev",152,155,31,"R6rev",7,488
"485.R8",152,151,31,"R8",7,485
"486.R8",152,153,31,"R8",5,486
"487.R8",152,154,31,"R8",6,487
"488.R8",152,155,31,"R8",7,488
"485.R13",152,151,31,"R13",6,485
"486.R13",152,153,31,"R13",5,486
"487.R13",152,154,31,"R13",6,487
"488.R13",152,155,31,"R13",7,488
"485.R14",152,151,31,"R14",4,485
"486.R14",152,153,31,"R14",6,486
"487.R14",152,154,31,"R14",4,487
"488.R14",152,155,31,"R14",7,488
"485.R15",152,151,31,"R15",4,485
"486.R15",152,153,31,"R15",5,486
"487.R15",152,154,31,"R15",5,487
"488.R15",152,155,31,"R15",7,488
"485.R17rev",152,151,31,"R17rev",7,485
"486.R17rev",152,153,31,"R17rev",7,486
"487.R17rev",152,154,31,"R17rev",7,487
"488.R17rev",152,155,31,"R17rev",7,488
"489.R1",153,151,31,"R1",5,489
"490.R1",153,152,31,"R1",6,490
"491.R1",153,154,31,"R1",7,491
"492.R1",153,155,31,"R1",7,492
"489.R2rev",153,151,31,"R2rev",5,489
"490.R2rev",153,152,31,"R2rev",6,490
"491.R2rev",153,154,31,"R2rev",7,491
"492.R2rev",153,155,31,"R2rev",7,492
"489.R4",153,151,31,"R4",4,489
"490.R4",153,152,31,"R4",5,490
"491.R4",153,154,31,"R4",5,491
"492.R4",153,155,31,"R4",7,492
"489.R6rev",153,151,31,"R6rev",4,489
"490.R6rev",153,152,31,"R6rev",7,490
"491.R6rev",153,154,31,"R6rev",7,491
"492.R6rev",153,155,31,"R6rev",7,492
"489.R8",153,151,31,"R8",4,489
"490.R8",153,152,31,"R8",6,490
"491.R8",153,154,31,"R8",5,491
"492.R8",153,155,31,"R8",7,492
"489.R13",153,151,31,"R13",4,489
"490.R13",153,152,31,"R13",6,490
"491.R13",153,154,31,"R13",5,491
"492.R13",153,155,31,"R13",7,492
"489.R14",153,151,31,"R14",5,489
"490.R14",153,152,31,"R14",7,490
"491.R14",153,154,31,"R14",6,491
"492.R14",153,155,31,"R14",7,492
"489.R15",153,151,31,"R15",4,489
"490.R15",153,152,31,"R15",6,490
"491.R15",153,154,31,"R15",7,491
"492.R15",153,155,31,"R15",7,492
"489.R17rev",153,151,31,"R17rev",2,489
"490.R17rev",153,152,31,"R17rev",6,490
"491.R17rev",153,154,31,"R17rev",7,491
"492.R17rev",153,155,31,"R17rev",6,492
"493.R1",154,151,31,"R1",4,493
"494.R1",154,152,31,"R1",5,494
"495.R1",154,153,31,"R1",6,495
"496.R1",154,155,31,"R1",6,496
"493.R2rev",154,151,31,"R2rev",5,493
"494.R2rev",154,152,31,"R2rev",6,494
"495.R2rev",154,153,31,"R2rev",6,495
"496.R2rev",154,155,31,"R2rev",4,496
"493.R4",154,151,31,"R4",4,493
"494.R4",154,152,31,"R4",4,494
"495.R4",154,153,31,"R4",6,495
"496.R4",154,155,31,"R4",5,496
"493.R6rev",154,151,31,"R6rev",6,493
"494.R6rev",154,152,31,"R6rev",7,494
"495.R6rev",154,153,31,"R6rev",6,495
"496.R6rev",154,155,31,"R6rev",6,496
"493.R8",154,151,31,"R8",5,493
"494.R8",154,152,31,"R8",6,494
"495.R8",154,153,31,"R8",7,495
"496.R8",154,155,31,"R8",6,496
"493.R13",154,151,31,"R13",4,493
"494.R13",154,152,31,"R13",6,494
"495.R13",154,153,31,"R13",6,495
"496.R13",154,155,31,"R13",7,496
"493.R14",154,151,31,"R14",5,493
"494.R14",154,152,31,"R14",6,494
"495.R14",154,153,31,"R14",7,495
"496.R14",154,155,31,"R14",6,496
"493.R15",154,151,31,"R15",4,493
"494.R15",154,152,31,"R15",5,494
"495.R15",154,153,31,"R15",6,495
"496.R15",154,155,31,"R15",5,496
"493.R17rev",154,151,31,"R17rev",6,493
"494.R17rev",154,152,31,"R17rev",7,494
"495.R17rev",154,153,31,"R17rev",6,495
"496.R17rev",154,155,31,"R17rev",6,496
"497.R1",155,151,31,"R1",7,497
"498.R1",155,152,31,"R1",7,498
"499.R1",155,153,31,"R1",7,499
"500.R1",155,154,31,"R1",7,500
"497.R2rev",155,151,31,"R2rev",7,497
"498.R2rev",155,152,31,"R2rev",7,498
"499.R2rev",155,153,31,"R2rev",7,499
"500.R2rev",155,154,31,"R2rev",7,500
"497.R4",155,151,31,"R4",5,497
"498.R4",155,152,31,"R4",6,498
"499.R4",155,153,31,"R4",6,499
"500.R4",155,154,31,"R4",7,500
"497.R6rev",155,151,31,"R6rev",7,497
"498.R6rev",155,152,31,"R6rev",7,498
"499.R6rev",155,153,31,"R6rev",7,499
"500.R6rev",155,154,31,"R6rev",7,500
"497.R8",155,151,31,"R8",7,497
"498.R8",155,152,31,"R8",7,498
"499.R8",155,153,31,"R8",7,499
"500.R8",155,154,31,"R8",7,500
"497.R13",155,151,31,"R13",6,497
"498.R13",155,152,31,"R13",7,498
"499.R13",155,153,31,"R13",7,499
"500.R13",155,154,31,"R13",7,500
"497.R14",155,151,31,"R14",7,497
"498.R14",155,152,31,"R14",7,498
"499.R14",155,153,31,"R14",7,499
"500.R14",155,154,31,"R14",7,500
"497.R15",155,151,31,"R15",7,497
"498.R15",155,152,31,"R15",7,498
"499.R15",155,153,31,"R15",7,499
"500.R15",155,154,31,"R15",7,500
"497.R17rev",155,151,31,"R17rev",7,497
"498.R17rev",155,152,31,"R17rev",7,498
"499.R17rev",155,153,31,"R17rev",7,499
"500.R17rev",155,154,31,"R17rev",7,500
"501.R1",156,157,32,"R1",7,501
"502.R1",156,158,32,"R1",7,502
"503.R1",156,159,32,"R1",7,503
"504.R1",156,160,32,"R1",6,504
"501.R2rev",156,157,32,"R2rev",5,501
"502.R2rev",156,158,32,"R2rev",4,502
"503.R2rev",156,159,32,"R2rev",5,503
"504.R2rev",156,160,32,"R2rev",4,504
"501.R4",156,157,32,"R4",5,501
"502.R4",156,158,32,"R4",6,502
"503.R4",156,159,32,"R4",7,503
"504.R4",156,160,32,"R4",6,504
"501.R6rev",156,157,32,"R6rev",7,501
"502.R6rev",156,158,32,"R6rev",6,502
"503.R6rev",156,159,32,"R6rev",7,503
"504.R6rev",156,160,32,"R6rev",6,504
"501.R8",156,157,32,"R8",7,501
"502.R8",156,158,32,"R8",6,502
"503.R8",156,159,32,"R8",7,503
"504.R8",156,160,32,"R8",7,504
"501.R13",156,157,32,"R13",6,501
"502.R13",156,158,32,"R13",6,502
"503.R13",156,159,32,"R13",7,503
"504.R13",156,160,32,"R13",7,504
"501.R14",156,157,32,"R14",6,501
"502.R14",156,158,32,"R14",7,502
"503.R14",156,159,32,"R14",7,503
"504.R14",156,160,32,"R14",6,504
"501.R15",156,157,32,"R15",6,501
"502.R15",156,158,32,"R15",6,502
"503.R15",156,159,32,"R15",7,503
"504.R15",156,160,32,"R15",6,504
"501.R17rev",156,157,32,"R17rev",7,501
"502.R17rev",156,158,32,"R17rev",7,502
"503.R17rev",156,159,32,"R17rev",7,503
"504.R17rev",156,160,32,"R17rev",7,504
"505.R1",157,156,32,"R1",7,505
"506.R1",157,158,32,"R1",6,506
"507.R1",157,159,32,"R1",6,507
"508.R1",157,160,32,"R1",6,508
"505.R2rev",157,156,32,"R2rev",7,505
"506.R2rev",157,158,32,"R2rev",6,506
"507.R2rev",157,159,32,"R2rev",6,507
"508.R2rev",157,160,32,"R2rev",6,508
"505.R4",157,156,32,"R4",3,505
"506.R4",157,158,32,"R4",4,506
"507.R4",157,159,32,"R4",7,507
"508.R4",157,160,32,"R4",5,508
"505.R6rev",157,156,32,"R6rev",6,505
"506.R6rev",157,158,32,"R6rev",6,506
"507.R6rev",157,159,32,"R6rev",7,507
"508.R6rev",157,160,32,"R6rev",6,508
"505.R8",157,156,32,"R8",6,505
"506.R8",157,158,32,"R8",6,506
"507.R8",157,159,32,"R8",7,507
"508.R8",157,160,32,"R8",7,508
"505.R13",157,156,32,"R13",5,505
"506.R13",157,158,32,"R13",6,506
"507.R13",157,159,32,"R13",7,507
"508.R13",157,160,32,"R13",6,508
"505.R14",157,156,32,"R14",4,505
"506.R14",157,158,32,"R14",7,506
"507.R14",157,159,32,"R14",7,507
"508.R14",157,160,32,"R14",6,508
"505.R15",157,156,32,"R15",4,505
"506.R15",157,158,32,"R15",6,506
"507.R15",157,159,32,"R15",5,507
"508.R15",157,160,32,"R15",4,508
"505.R17rev",157,156,32,"R17rev",7,505
"506.R17rev",157,158,32,"R17rev",7,506
"507.R17rev",157,159,32,"R17rev",2,507
"508.R17rev",157,160,32,"R17rev",7,508
"509.R1",158,156,32,"R1",6,509
"510.R1",158,157,32,"R1",6,510
"511.R1",158,159,32,"R1",6,511
"512.R1",158,160,32,"R1",6,512
"509.R2rev",158,156,32,"R2rev",7,509
"510.R2rev",158,157,32,"R2rev",5,510
"511.R2rev",158,159,32,"R2rev",6,511
