"","rater_id","rated_ID","Group","presItem","prestigeRatings","id","Age","Sex","Score","OverConf","nominated","initInf","Liked","Inflntl","ScoreC","overconf","OverConfC","initLrn","raterId","ratedID","grpID","itemID"
"232.R14",82,85,17,"R14",6,232,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,121,121,7,3
"232.R15",82,85,17,"R15",6,232,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,121,121,7,4
"232.R17rev",82,85,17,"R17rev",6,232,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,121,121,7,5
"236.R1",83,85,17,"R1",4,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,1
"236.R2rev",83,85,17,"R2rev",6,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,6
"236.R4",83,85,17,"R4",4,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,7
"236.R6rev",83,85,17,"R6rev",7,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,8
"236.R8",83,85,17,"R8",4,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,9
"236.R13",83,85,17,"R13",5,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,2
"236.R14",83,85,17,"R14",5,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,3
"236.R15",83,85,17,"R15",5,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,4
"236.R17rev",83,85,17,"R17rev",7,236,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,122,121,7,5
"240.R1",84,85,17,"R1",5,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,1
"240.R2rev",84,85,17,"R2rev",6,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,6
"240.R4",84,85,17,"R4",5,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,7
"240.R6rev",84,85,17,"R6rev",6,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,8
"240.R8",84,85,17,"R8",5,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,9
"240.R13",84,85,17,"R13",6,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,2
"240.R14",84,85,17,"R14",7,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,3
"240.R15",84,85,17,"R15",6,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,4
"240.R17rev",84,85,17,"R17rev",6,240,20,1,32,28,0,0,0.8125,0.819444444444444,3.16108786610879,68,-7.44979079497908,0,123,121,7,5
"249.R1",89,86,18,"R1",4,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,1
"249.R2rev",89,86,18,"R2rev",4,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,6
"249.R4",89,86,18,"R4",4,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,7
"249.R6rev",89,86,18,"R6rev",7,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,8
"249.R8",89,86,18,"R8",4,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,9
"249.R13",89,86,18,"R13",5,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,2
"249.R14",89,86,18,"R14",4,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,3
"249.R15",89,86,18,"R15",4,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,4
"249.R17rev",89,86,18,"R17rev",7,249,59,1,28,37,0,0,0.583333333333333,0.5,-0.838912133891213,77,1.55020920502092,1,126,122,8,5
"245.R1",86,87,18,"R1",4,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,1
"245.R2rev",86,87,18,"R2rev",4,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,6
"245.R4",86,87,18,"R4",5,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,7
"245.R6rev",86,87,18,"R6rev",5,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,8
"245.R8",86,87,18,"R8",4,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,9
"245.R13",86,87,18,"R13",5,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,2
"245.R14",86,87,18,"R14",4,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,3
"245.R15",86,87,18,"R15",6,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,4
"245.R17rev",86,87,18,"R17rev",6,245,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,125,123,8,5
"250.R1",89,87,18,"R1",4,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,1
"250.R2rev",89,87,18,"R2rev",2,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,6
"250.R4",89,87,18,"R4",7,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,7
"250.R6rev",89,87,18,"R6rev",5,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,8
"250.R8",89,87,18,"R8",4,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,9
"250.R13",89,87,18,"R13",4,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,2
"250.R14",89,87,18,"R14",7,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,3
"250.R15",89,87,18,"R15",4,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,4
"250.R17rev",89,87,18,"R17rev",4,250,52,1,28,42,1,1,0.541666666666667,0.611111111111111,-0.838912133891213,82,6.55020920502092,0,126,123,8,5
"246.R1",86,88,18,"R1",5,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,1
"246.R2rev",86,88,18,"R2rev",6,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,6
"246.R4",86,88,18,"R4",4,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,7
"246.R6rev",86,88,18,"R6rev",6,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,8
"246.R8",86,88,18,"R8",6,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,9
"246.R13",86,88,18,"R13",5,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,2
"246.R14",86,88,18,"R14",6,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,3
"246.R15",86,88,18,"R15",5,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,4
"246.R17rev",86,88,18,"R17rev",6,246,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,125,124,8,5
"251.R1",89,88,18,"R1",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,1
"251.R2rev",89,88,18,"R2rev",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,6
"251.R4",89,88,18,"R4",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,7
"251.R6rev",89,88,18,"R6rev",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,8
"251.R8",89,88,18,"R8",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,9
"251.R13",89,88,18,"R13",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,2
"251.R14",89,88,18,"R14",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,3
"251.R15",89,88,18,"R15",7,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,4
"251.R17rev",89,88,18,"R17rev",5,251,68,1,30,45,0,0,0.916666666666667,0.666666666666667,1.16108786610879,85,9.55020920502092,0,126,124,8,5
"247.R1",86,89,18,"R1",6,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,1
"247.R2rev",86,89,18,"R2rev",6,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,6
"247.R4",86,89,18,"R4",2,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,7
"247.R6rev",86,89,18,"R6rev",6,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,8
"247.R8",86,89,18,"R8",6,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,9
"247.R13",86,89,18,"R13",6,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,2
"247.R14",86,89,18,"R14",7,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,3
"247.R15",86,89,18,"R15",7,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,4
"247.R17rev",86,89,18,"R17rev",6,247,62,1,29,31,0,0,1,0.5,0.161087866108787,71,-4.44979079497908,0,125,125,8,5
"248.R1",86,90,18,"R1",6,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,1
"248.R2rev",86,90,18,"R2rev",6,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,6
"248.R4",86,90,18,"R4",2,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,7
"248.R6rev",86,90,18,"R6rev",6,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,8
"248.R8",86,90,18,"R8",6,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,9
"248.R13",86,90,18,"R13",6,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,2
"248.R14",86,90,18,"R14",4,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,3
"248.R15",86,90,18,"R15",4,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,4
"248.R17rev",86,90,18,"R17rev",7,248,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,125,127,8,5
"252.R1",89,90,18,"R1",7,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,1
"252.R2rev",89,90,18,"R2rev",7,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,6
"252.R4",89,90,18,"R4",4,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,7
"252.R6rev",89,90,18,"R6rev",7,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,8
"252.R8",89,90,18,"R8",7,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,9
"252.R13",89,90,18,"R13",7,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,2
"252.R14",89,90,18,"R14",7,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,3
"252.R15",89,90,18,"R15",4,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,4
"252.R17rev",89,90,18,"R17rev",7,252,46,1,30,30,0,0,1,0.361111111111111,1.16108786610879,70,-5.44979079497908,0,126,127,8,5
"257.R1",92,91,19,"R1",5,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,1
"257.R2rev",92,91,19,"R2rev",5,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,6
"257.R4",92,91,19,"R4",3,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,7
"257.R6rev",92,91,19,"R6rev",5,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,8
"257.R8",92,91,19,"R8",5,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,9
"257.R13",92,91,19,"R13",4,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,2
"257.R14",92,91,19,"R14",4,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,3
"257.R15",92,91,19,"R15",4,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,4
"257.R17rev",92,91,19,"R17rev",6,257,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,129,128,9,5
"261.R1",93,91,19,"R1",5,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,1
"261.R2rev",93,91,19,"R2rev",7,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,6
"261.R4",93,91,19,"R4",2,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,7
"261.R6rev",93,91,19,"R6rev",7,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,8
"261.R8",93,91,19,"R8",4,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,9
"261.R13",93,91,19,"R13",4,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,2
"261.R14",93,91,19,"R14",3,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,3
"261.R15",93,91,19,"R15",3,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,4
"261.R17rev",93,91,19,"R17rev",7,261,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,130,128,9,5
"265.R1",95,91,19,"R1",4,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,1
"265.R2rev",95,91,19,"R2rev",5,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,6
"265.R4",95,91,19,"R4",4,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,7
"265.R6rev",95,91,19,"R6rev",5,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,8
"265.R8",95,91,19,"R8",3,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,9
"265.R13",95,91,19,"R13",4,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,2
"265.R14",95,91,19,"R14",3,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,3
"265.R15",95,91,19,"R15",2,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,4
"265.R17rev",95,91,19,"R17rev",6,265,19,1,30,30,0,0,0.861111111111111,0.481481481481481,1.16108786610879,70,-5.44979079497908,0,131,128,9,5
"253.R1",91,92,19,"R1",7,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,1
"253.R2rev",91,92,19,"R2rev",7,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,6
"253.R4",91,92,19,"R4",4,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,7
"253.R6rev",91,92,19,"R6rev",7,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,8
"253.R8",91,92,19,"R8",7,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,9
"253.R13",91,92,19,"R13",7,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,2
"253.R14",91,92,19,"R14",6,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,3
"253.R15",91,92,19,"R15",6,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,4
"253.R17rev",91,92,19,"R17rev",7,253,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,128,129,9,5
"262.R1",93,92,19,"R1",6,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,1
"262.R2rev",93,92,19,"R2rev",7,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,6
"262.R4",93,92,19,"R4",4,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,7
"262.R6rev",93,92,19,"R6rev",7,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,8
"262.R8",93,92,19,"R8",5,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,9
"262.R13",93,92,19,"R13",6,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,2
"262.R14",93,92,19,"R14",6,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,3
"262.R15",93,92,19,"R15",6,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,4
"262.R17rev",93,92,19,"R17rev",7,262,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,130,129,9,5
"266.R1",95,92,19,"R1",6,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,1
"266.R2rev",95,92,19,"R2rev",6,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,6
"266.R4",95,92,19,"R4",4,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,7
"266.R6rev",95,92,19,"R6rev",6,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,8
"266.R8",95,92,19,"R8",6,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,9
"266.R13",95,92,19,"R13",4,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,2
"266.R14",95,92,19,"R14",4,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,3
"266.R15",95,92,19,"R15",6,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,4
"266.R17rev",95,92,19,"R17rev",7,266,20,1,27,37,1,0,1,0.666666666666667,-1.83891213389121,77,1.55020920502092,0,131,129,9,5
"254.R1",91,93,19,"R1",7,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,1
"254.R2rev",91,93,19,"R2rev",7,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,6
"254.R4",91,93,19,"R4",6,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,7
"254.R6rev",91,93,19,"R6rev",7,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,8
"254.R8",91,93,19,"R8",7,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,9
"254.R13",91,93,19,"R13",6,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,2
"254.R14",91,93,19,"R14",7,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,3
"254.R15",91,93,19,"R15",7,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,4
"254.R17rev",91,93,19,"R17rev",7,254,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,128,130,9,5
"258.R1",92,93,19,"R1",7,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,1
"258.R2rev",92,93,19,"R2rev",6,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,6
"258.R4",92,93,19,"R4",5,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,7
"258.R6rev",92,93,19,"R6rev",6,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,8
"258.R8",92,93,19,"R8",6,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,9
"258.R13",92,93,19,"R13",6,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,2
"258.R14",92,93,19,"R14",5,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,3
"258.R15",92,93,19,"R15",6,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,4
"258.R17rev",92,93,19,"R17rev",7,258,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,129,130,9,5
"267.R1",95,93,19,"R1",6,267,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,131,130,9,1
"267.R2rev",95,93,19,"R2rev",5,267,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,131,130,9,6
"267.R4",95,93,19,"R4",4,267,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,131,130,9,7
"267.R6rev",95,93,19,"R6rev",6,267,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,131,130,9,8
"267.R8",95,93,19,"R8",6,267,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,131,130,9,9
"267.R13",95,93,19,"R13",5,267,20,1,27,28,0,0,0.944444444444444,0.759259259259259,-1.83891213389121,68,-7.44979079497908,0,131,130,9,2
