"","rater_id","rated_ID","Group","domItem","dominanceRatings","id"
"339.R16",114,113,23,"R16",1,339
"340.R16",114,115,23,"R16",1,340
"341.R16",115,111,23,"R16",5,341
"342.R16",115,112,23,"R16",1,342
"343.R16",115,113,23,"R16",1,343
"344.R16",115,114,23,"R16",1,344
"345.R16",116,117,24,"R16",1,345
"346.R16",116,118,24,"R16",1,346
"347.R16",116,119,24,"R16",1,347
"348.R16",116,120,24,"R16",1,348
"349.R16",117,116,24,"R16",1,349
"350.R16",117,118,24,"R16",1,350
"351.R16",117,119,24,"R16",1,351
"352.R16",117,120,24,"R16",1,352
"353.R16",118,116,24,"R16",1,353
"354.R16",118,117,24,"R16",1,354
"355.R16",118,119,24,"R16",1,355
"356.R16",118,120,24,"R16",1,356
"357.R16",119,116,24,"R16",1,357
"358.R16",119,117,24,"R16",1,358
"359.R16",119,118,24,"R16",1,359
"360.R16",119,120,24,"R16",1,360
"361.R16",120,117,24,"R16",1,361
"362.R16",120,118,24,"R16",6,362
"363.R16",120,119,24,"R16",1,363
"364.R16",121,122,25,"R16",1,364
"365.R16",121,123,25,"R16",2,365
"366.R16",121,124,25,"R16",1,366
"367.R16",121,125,25,"R16",1,367
"368.R16",122,121,25,"R16",1,368
"369.R16",122,123,25,"R16",1,369
"370.R16",122,124,25,"R16",1,370
"371.R16",122,125,25,"R16",1,371
"372.R16",123,121,25,"R16",1,372
"373.R16",123,122,25,"R16",1,373
"374.R16",123,124,25,"R16",1,374
"375.R16",123,125,25,"R16",1,375
"376.R16",124,121,25,"R16",1,376
"377.R16",124,122,25,"R16",1,377
"378.R16",124,123,25,"R16",1,378
"379.R16",124,125,25,"R16",1,379
"380.R16",125,121,25,"R16",1,380
"381.R16",125,122,25,"R16",1,381
"382.R16",125,123,25,"R16",1,382
"383.R16",125,124,25,"R16",1,383
"384.R16",126,127,26,"R16",1,384
"385.R16",126,128,26,"R16",1,385
"386.R16",126,129,26,"R16",1,386
"387.R16",126,130,26,"R16",1,387
"388.R16",127,126,26,"R16",1,388
"389.R16",127,128,26,"R16",1,389
"390.R16",127,129,26,"R16",1,390
"391.R16",127,130,26,"R16",1,391
"392.R16",128,126,26,"R16",1,392
"393.R16",128,127,26,"R16",1,393
"394.R16",128,129,26,"R16",1,394
"395.R16",128,130,26,"R16",1,395
"396.R16",129,126,26,"R16",1,396
"397.R16",129,127,26,"R16",1,397
"398.R16",129,128,26,"R16",1,398
"399.R16",129,130,26,"R16",1,399
"400.R16",130,126,26,"R16",1,400
"401.R16",130,127,26,"R16",1,401
"402.R16",130,128,26,"R16",1,402
"403.R16",130,129,26,"R16",1,403
"404.R16",131,132,27,"R16",1,404
"405.R16",131,133,27,"R16",1,405
"406.R16",131,134,27,"R16",1,406
"407.R16",131,135,27,"R16",1,407
"408.R16",132,131,27,"R16",1,408
"409.R16",132,133,27,"R16",2,409
"410.R16",132,134,27,"R16",2,410
"411.R16",132,135,27,"R16",1,411
"412.R16",133,131,27,"R16",1,412
"413.R16",133,132,27,"R16",1,413
"414.R16",133,134,27,"R16",2,414
"415.R16",133,135,27,"R16",1,415
"416.R16",134,131,27,"R16",1,416
"417.R16",134,132,27,"R16",4,417
"418.R16",134,133,27,"R16",3,418
"419.R16",134,135,27,"R16",1,419
"420.R16",135,131,27,"R16",1,420
"421.R16",135,132,27,"R16",1,421
"422.R16",135,133,27,"R16",1,422
"423.R16",135,134,27,"R16",1,423
"424.R16",136,138,28,"R16",1,424
"425.R16",136,139,28,"R16",1,425
"426.R16",136,140,28,"R16",1,426
"427.R16",137,136,28,"R16",2,427
"428.R16",137,138,28,"R16",1,428
"429.R16",138,136,28,"R16",1,429
"430.R16",138,137,28,"R16",1,430
"431.R16",138,139,28,"R16",2,431
"432.R16",138,140,28,"R16",1,432
"433.R16",139,136,28,"R16",1,433
"434.R16",139,137,28,"R16",1,434
"435.R16",139,138,28,"R16",1,435
"436.R16",139,140,28,"R16",1,436
"437.R16",140,136,28,"R16",1,437
"438.R16",140,137,28,"R16",1,438
"439.R16",140,138,28,"R16",2,439
"440.R16",140,139,28,"R16",1,440
"441.R16",141,142,29,"R16",1,441
"442.R16",141,143,29,"R16",1,442
"443.R16",141,144,29,"R16",1,443
"444.R16",141,145,29,"R16",1,444
"445.R16",142,141,29,"R16",2,445
"446.R16",142,143,29,"R16",2,446
"447.R16",142,144,29,"R16",1,447
"448.R16",142,145,29,"R16",1,448
"449.R16",143,141,29,"R16",1,449
"450.R16",143,142,29,"R16",1,450
"451.R16",143,144,29,"R16",1,451
"452.R16",143,145,29,"R16",1,452
"453.R16",144,141,29,"R16",1,453
"454.R16",144,142,29,"R16",2,454
"455.R16",144,143,29,"R16",2,455
"456.R16",144,145,29,"R16",1,456
"457.R16",145,141,29,"R16",1,457
"458.R16",145,142,29,"R16",4,458
"459.R16",145,143,29,"R16",1,459
"460.R16",145,144,29,"R16",1,460
"461.R16",146,147,30,"R16",1,461
"462.R16",146,148,30,"R16",1,462
"463.R16",146,149,30,"R16",1,463
"464.R16",146,150,30,"R16",1,464
"465.R16",147,146,30,"R16",1,465
"466.R16",147,148,30,"R16",1,466
"467.R16",147,149,30,"R16",1,467
"468.R16",147,150,30,"R16",1,468
"469.R16",148,146,30,"R16",4,469
"470.R16",148,147,30,"R16",1,470
"471.R16",148,149,30,"R16",2,471
"472.R16",148,150,30,"R16",1,472
"473.R16",149,146,30,"R16",1,473
"474.R16",149,147,30,"R16",1,474
"475.R16",149,148,30,"R16",1,475
"476.R16",149,150,30,"R16",1,476
"477.R16",150,146,30,"R16",1,477
"478.R16",150,147,30,"R16",1,478
"479.R16",150,148,30,"R16",1,479
"480.R16",150,149,30,"R16",1,480
"481.R16",151,152,31,"R16",1,481
"482.R16",151,153,31,"R16",1,482
"483.R16",151,154,31,"R16",1,483
"484.R16",151,155,31,"R16",1,484
"485.R16",152,151,31,"R16",1,485
"486.R16",152,153,31,"R16",1,486
"487.R16",152,154,31,"R16",1,487
"488.R16",152,155,31,"R16",1,488
"489.R16",153,151,31,"R16",1,489
"490.R16",153,152,31,"R16",1,490
"491.R16",153,154,31,"R16",2,491
"492.R16",153,155,31,"R16",2,492
"493.R16",154,151,31,"R16",1,493
"494.R16",154,152,31,"R16",1,494
"495.R16",154,153,31,"R16",2,495
"496.R16",154,155,31,"R16",1,496
"497.R16",155,151,31,"R16",1,497
"498.R16",155,152,31,"R16",1,498
"499.R16",155,153,31,"R16",1,499
"500.R16",155,154,31,"R16",1,500
"501.R16",156,157,32,"R16",1,501
"502.R16",156,158,32,"R16",1,502
"503.R16",156,159,32,"R16",1,503
"504.R16",156,160,32,"R16",1,504
"505.R16",157,156,32,"R16",1,505
"506.R16",157,158,32,"R16",2,506
"507.R16",157,159,32,"R16",3,507
"508.R16",157,160,32,"R16",1,508
"509.R16",158,156,32,"R16",1,509
"510.R16",158,157,32,"R16",1,510
"511.R16",158,159,32,"R16",1,511
"512.R16",158,160,32,"R16",1,512
"513.R16",159,156,32,"R16",1,513
"514.R16",159,157,32,"R16",2,514
"515.R16",159,158,32,"R16",1,515
"516.R16",159,160,32,"R16",1,516
"517.R16",160,156,32,"R16",1,517
"518.R16",160,157,32,"R16",1,518
"519.R16",160,158,32,"R16",1,519
"520.R16",160,159,32,"R16",1,520
